,index,wid,game,image,responses,remembered_outcome,category_1,category_2,outcome,outcome_mem_difference,item
1398,1608,w2fdc513,4,Food_Red,"{""Q0"":""-3""}",-3.0,Food,Red,4,7.0,Food_Red
1399,1609,w2fdc513,4,Food_Blue,"{""Q0"":""+4""}",4.0,Food,Blue,7,3.0,Food_Blue
1400,1610,w2fdc513,4,Food_Yellow,"{""Q0"":""-9""}",-9.0,Food,Yellow,-9,0.0,Food_Yellow
1401,1611,w2fdc513,4,Scene_Red,"{""Q0"":""+8""}",8.0,Scene,Red,6,-2.0,Scene_Red
1402,1612,w2fdc513,4,Scene_Blue,"{""Q0"":""-2""}",-2.0,Scene,Blue,-3,-1.0,Scene_Blue
1403,1613,w2fdc513,4,Animal_Red,"{""Q0"":""-8""}",-8.0,Animal,Red,-8,0.0,Animal_Red
1404,1614,w2fdc513,5,Object_Green,"{""Q0"":""+5""}",5.0,Object,Green,6,1.0,Object_Green
1405,1615,w2fdc513,5,Object_Red,"{""Q0"":""-7""}",-7.0,Object,Red,8,15.0,Object_Red
1406,1616,w2fdc513,5,Object_Blue,"{""Q0"":""-8""}",-8.0,Object,Blue,-9,-1.0,Object_Blue
1407,1617,w2fdc513,5,Food_Green,"{""Q0"":""+4""}",4.0,Food,Green,4,0.0,Food_Green
1408,1618,w2fdc513,5,Food_Red,"{""Q0"":""-3""}",-3.0,Food,Red,-5,-2.0,Food_Red
1409,1619,w2fdc513,5,Scene_Green,"{""Q0"":""+6""}",6.0,Scene,Green,-7,-13.0,Scene_Green
1410,1620,w0a90f7a,1,Object_Blue,"{""Q0"":""+4""}",4.0,Object,Blue,5,1.0,Object_Blue
1411,1621,w0a90f7a,1,Object_Yellow,"{""Q0"":""-3""}",-3.0,Object,Yellow,-8,-5.0,Object_Yellow
1412,1622,w0a90f7a,1,Object_Green,"{""Q0"":""+3""}",3.0,Object,Green,7,4.0,Object_Green
1413,1623,w0a90f7a,1,Animal_Blue,"{""Q0"":""-6""}",-6.0,Animal,Blue,-4,2.0,Animal_Blue
1414,1624,w0a90f7a,1,Animal_Yellow,"{""Q0"":""+4""}",4.0,Animal,Yellow,6,2.0,Animal_Yellow
1415,1625,w0a90f7a,1,Food_Blue,"{""Q0"":""+5""}",5.0,Food,Blue,-3,-8.0,Food_Blue
1416,1626,w0a90f7a,2,Animal_Red,"{""Q0"":""+6""}",6.0,Animal,Red,-7,-13.0,Animal_Red
1417,1627,w0a90f7a,2,Animal_Green,"{""Q0"":""+4""}",4.0,Animal,Green,5,1.0,Animal_Green
1418,1628,w0a90f7a,2,Animal_Blue,"{""Q0"":""-6""}",-6.0,Animal,Blue,6,12.0,Animal_Blue
1419,1629,w0a90f7a,2,Scene_Red,"{""Q0"":""+9""}",9.0,Scene,Red,9,0.0,Scene_Red
1420,1630,w0a90f7a,2,Scene_Green,"{""Q0"":""+4""}",4.0,Scene,Green,-4,-8.0,Scene_Green
1421,1631,w0a90f7a,2,Object_Red,"{""Q0"":""-5""}",-5.0,Object,Red,-8,-3.0,Object_Red
1422,1632,w0a90f7a,3,Food_Red,"{""Q0"":""-6""}",-6.0,Food,Red,7,13.0,Food_Red
1423,1633,w0a90f7a,3,Food_Green,"{""Q0"":""+5""}",5.0,Food,Green,-6,-11.0,Food_Green
1424,1634,w0a90f7a,3,Food_Yellow,"{""Q0"":""+4""}",4.0,Food,Yellow,-2,-6.0,Food_Yellow
1425,1635,w0a90f7a,3,Object_Red,"{""Q0"":""-9""}",-9.0,Object,Red,-9,0.0,Object_Red
1426,1636,w0a90f7a,3,Object_Green,"{""Q0"":""+4""}",4.0,Object,Green,5,1.0,Object_Green
1427,1637,w0a90f7a,3,Animal_Red,"{""Q0"":""+6""}",6.0,Animal,Red,8,2.0,Animal_Red
1428,1638,w0a90f7a,4,Scene_Green,"{""Q0"":""+6""}",6.0,Scene,Green,-8,-14.0,Scene_Green
1429,1639,w0a90f7a,4,Scene_Yellow,"{""Q0"":""+5""}",5.0,Scene,Yellow,4,-1.0,Scene_Yellow
1430,1640,w0a90f7a,4,Scene_Red,"{""Q0"":""+9""}",9.0,Scene,Red,5,-4.0,Scene_Red
1431,1641,w0a90f7a,4,Animal_Green,"{""Q0"":""+4""}",4.0,Animal,Green,9,5.0,Animal_Green
1432,1642,w0a90f7a,4,Animal_Yellow,"{""Q0"":""-4""}",-4.0,Animal,Yellow,-6,-2.0,Animal_Yellow
1433,1643,w0a90f7a,4,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,-2,0.0,Food_Green
1434,1644,w0a90f7a,5,Food_Yellow,"{""Q0"":""+4""}",4.0,Food,Yellow,-7,-11.0,Food_Yellow
1435,1645,w0a90f7a,5,Food_Blue,"{""Q0"":""+6""}",6.0,Food,Blue,-3,-9.0,Food_Blue
1436,1646,w0a90f7a,5,Food_Red,"{""Q0"":""-6""}",-6.0,Food,Red,9,15.0,Food_Red
1437,1647,w0a90f7a,5,Scene_Yellow,"{""Q0"":""+4""}",4.0,Scene,Yellow,-4,-8.0,Scene_Yellow
1438,1648,w0a90f7a,5,Scene_Blue,"{""Q0"":""+6""}",6.0,Scene,Blue,6,0.0,Scene_Blue
1439,1649,w0a90f7a,5,Object_Yellow,"{""Q0"":""-4""}",-4.0,Object,Yellow,8,12.0,Object_Yellow
1440,1650,w1ad74ca,1,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,-7,-9.0,Food_Red
1441,1651,w1ad74ca,1,Food_Blue,"{""Q0"":""+5""}",5.0,Food,Blue,6,1.0,Food_Blue
1442,1652,w1ad74ca,1,Food_Yellow,"{""Q0"":""-4""}",-4.0,Food,Yellow,5,9.0,Food_Yellow
1443,1653,w1ad74ca,1,Scene_Red,"{""Q0"":""+8""}",8.0,Scene,Red,8,0.0,Scene_Red
1444,1654,w1ad74ca,1,Scene_Blue,"{""Q0"":""-5""}",-5.0,Scene,Blue,-4,1.0,Scene_Blue
1445,1655,w1ad74ca,1,Animal_Red,"{""Q0"":""-2""}",-2.0,Animal,Red,-2,0.0,Animal_Red
1446,1656,w1ad74ca,2,Animal_Red,"{""Q0"":""-5""}",-5.0,Animal,Red,-6,-1.0,Animal_Red
1447,1657,w1ad74ca,2,Animal_Green,"{""Q0"":""+4""}",4.0,Animal,Green,-4,-8.0,Animal_Green
1448,1658,w1ad74ca,2,Animal_Yellow,"{""Q0"":""+8""}",8.0,Animal,Yellow,9,1.0,Animal_Yellow
1449,1659,w1ad74ca,2,Scene_Red,"{""Q0"":""-6""}",-6.0,Scene,Red,-5,1.0,Scene_Red
1450,1660,w1ad74ca,2,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,1,0.0,Scene_Green
1451,1661,w1ad74ca,2,Object_Red,"{""Q0"":""+3""}",3.0,Object,Red,8,5.0,Object_Red
1452,1662,w1ad74ca,3,Scene_Yellow,"{""Q0"":""-8""}",-8.0,Scene,Yellow,-7,1.0,Scene_Yellow
1453,1663,w1ad74ca,3,Scene_Blue,"{""Q0"":""-6""}",-6.0,Scene,Blue,8,14.0,Scene_Blue
1454,1664,w1ad74ca,3,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,-2,-3.0,Scene_Green
1455,1665,w1ad74ca,3,Animal_Yellow,"{""Q0"":""+8""}",8.0,Animal,Yellow,6,-2.0,Animal_Yellow
1456,1666,w1ad74ca,3,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,-1,0.0,Animal_Blue
1457,1667,w1ad74ca,3,Object_Yellow,"{""Q0"":""+3""}",3.0,Object,Yellow,4,1.0,Object_Yellow
1458,1668,w1ad74ca,4,Object_Yellow,"{""Q0"":""-8""}",-8.0,Object,Yellow,-7,1.0,Object_Yellow
1459,1669,w1ad74ca,4,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,6,4.0,Object_Green
1460,1670,w1ad74ca,4,Object_Blue,"{""Q0"":""+5""}",5.0,Object,Blue,3,-2.0,Object_Blue
1461,1671,w1ad74ca,4,Food_Yellow,"{""Q0"":""+8""}",8.0,Food,Yellow,8,0.0,Food_Yellow
1462,1672,w1ad74ca,4,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,-2,-1.0,Food_Green
1463,1673,w1ad74ca,4,Scene_Yellow,"{""Q0"":""-8""}",-8.0,Scene,Yellow,-5,3.0,Scene_Yellow
1464,1674,w1ad74ca,5,Object_Blue,"{""Q0"":""+4""}",4.0,Object,Blue,6,2.0,Object_Blue
1465,1675,w1ad74ca,5,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,3,1.0,Object_Red
1466,1676,w1ad74ca,5,Object_Green,"{""Q0"":""-3""}",-3.0,Object,Green,-7,-4.0,Object_Green
1467,1677,w1ad74ca,5,Food_Blue,"{""Q0"":""+6""}",6.0,Food,Blue,4,-2.0,Food_Blue
1468,1678,w1ad74ca,5,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,-1,0.0,Food_Red
1469,1679,w1ad74ca,5,Animal_Blue,"{""Q0"":""-8""}",-8.0,Animal,Blue,-9,-1.0,Animal_Blue
1470,1680,wae959a9,1,Scene_Yellow,"{""Q0"":""+5""}",5.0,Scene,Yellow,7,2.0,Scene_Yellow
1471,1681,wae959a9,1,Scene_Green,"{""Q0"":""-2""}",-2.0,Scene,Green,4,6.0,Scene_Green
1472,1682,wae959a9,1,Scene_Red,"{""Q0"":""+7""}",7.0,Scene,Red,-8,-15.0,Scene_Red
1473,1683,wae959a9,1,Animal_Yellow,"{""Q0"":""+5""}",5.0,Animal,Yellow,5,0.0,Animal_Yellow
1474,1684,wae959a9,1,Animal_Green,"{""Q0"":""-7""}",-7.0,Animal,Green,-1,6.0,Animal_Green
1475,1685,wae959a9,1,Object_Yellow,"{""Q0"":""+2""}",2.0,Object,Yellow,-9,-11.0,Object_Yellow
1476,1686,wae959a9,2,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-7,-5.0,Food_Blue
1477,1687,wae959a9,2,Food_Red,"{""Q0"":""+5""}",5.0,Food,Red,4,-1.0,Food_Red
1478,1688,wae959a9,2,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,6,7.0,Food_Yellow
1479,1689,wae959a9,2,Animal_Blue,"{""Q0"":""+8""}",8.0,Animal,Blue,8,0.0,Animal_Blue
1480,1690,wae959a9,2,Animal_Red,"{""Q0"":""+5""}",5.0,Animal,Red,-2,-7.0,Animal_Red
1481,1691,wae959a9,2,Scene_Blue,"{""Q0"":""-3""}",-3.0,Scene,Blue,-5,-2.0,Scene_Blue
1482,1692,wae959a9,3,Object_Yellow,"{""Q0"":""-7""}",-7.0,Object,Yellow,7,14.0,Object_Yellow
1483,1693,wae959a9,3,Object_Blue,"{""Q0"":""+9""}",9.0,Object,Blue,-9,-18.0,Object_Blue
1484,1694,wae959a9,3,Object_Red,"{""Q0"":""+9""}",9.0,Object,Red,8,-1.0,Object_Red
1485,1695,wae959a9,3,Scene_Yellow,"{""Q0"":""-3""}",-3.0,Scene,Yellow,-3,0.0,Scene_Yellow
1486,1696,wae959a9,3,Scene_Blue,"{""Q0"":""+2""}",2.0,Scene,Blue,4,2.0,Scene_Blue
1487,1697,wae959a9,3,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,-6,-5.0,Animal_Yellow
1488,1698,wae959a9,4,Object_Green,"{""Q0"":""+3""}",3.0,Object,Green,-5,-8.0,Object_Green
1489,1699,wae959a9,4,Object_Red,"{""Q0"":""-1""}",-1.0,Object,Red,4,5.0,Object_Red
1490,1700,wae959a9,4,Object_Blue,"{""Q0"":""+7""}",7.0,Object,Blue,2,-5.0,Object_Blue
1491,1701,wae959a9,4,Food_Green,"{""Q0"":""+6""}",6.0,Food,Green,8,2.0,Food_Green
1492,1702,wae959a9,4,Food_Red,"{""Q0"":""-3""}",-3.0,Food,Red,-3,0.0,Food_Red
1493,1703,wae959a9,4,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,-6,-8.0,Scene_Green
1494,1704,wae959a9,5,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,8,10.0,Food_Green
1495,1705,wae959a9,5,Food_Blue,"{""Q0"":""+5""}",5.0,Food,Blue,-3,-8.0,Food_Blue
1496,1706,wae959a9,5,Food_Yellow,"{""Q0"":""-7""}",-7.0,Food,Yellow,-7,0.0,Food_Yellow
1497,1707,wae959a9,5,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,-9,-11.0,Animal_Green
1498,1708,wae959a9,5,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,1,2.0,Animal_Blue
1499,1709,wae959a9,5,Object_Green,"{""Q0"":""+3""}",3.0,Object,Green,2,-1.0,Object_Green
